review_text,review_stars,title
"Dan Bouk has written a much needed book about how society collects, uses, and relies on data - through a fascinating historical account Bouk shows us the power of counting what we care about and using information - in good and problematic ways - for collective and individual goals.",5.0 out of 5 stars,Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them
"I think that the New York Times put it best in their review, where they called this book ""endearingly nerdy"" and ""deft and surprisingly live."" Democracy's Data is written to show that there are more to census data than statistics. Genealogists know this well, but the stories that are told in census records are nuanced and complex, revealing much more than people's names and addresses. This book invites you to see the beauty in government statistics. There's much more there than meets the eye!",5.0 out of 5 stars,Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them
"This is a book about the census and about data collection but, despite what you might think, it’s anything but dry and boring! It’s real story-telling page-turner of a book, brimming with interesting and often controversial historical detail and fascinating personal anecdotes. Great, great book about you and me and the great US, for better and sometimes worse! Buy it and read it now!",5.0 out of 5 stars,Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them
"Discover the power of data with Dan Bouk's ""Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them"". This insightful book takes a deep dive into the rich history of the U.S. Census, revealing the hidden stories and illuminating the impact of data on our democracy. From tracing the evolution of the census to exploring its use in shaping public policy, Bouk's book provides a comprehensive and thought-provoking look at the role data plays in shaping our society. Whether you're a data professional, a history buff, or simply someone interested in understanding the intricacies of our democracy, ""Democracy's Data"" is a must-read.",5.0 out of 5 stars,Democracy's Data: The Hidden Stories in the U.S. Census and How to Read Them
"It’s a good book in general, but it’s also a shameless plug for the author’s company.  Conceptually it’s interesting and probably a good way to broaden your perspective of what the future of AI could be.  It’s fairly high level, easy to digest, and does a nice job of presenting one possible vision of the future.  However, everything is written in advocacy of the software the author has created.  It makes sense to be an advocate for yourself, but it comes across a little heavy handed at times.  I would still recommend reading this book, but the self promotion is the reason it’s only 4/5 stars.",4.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"Well-researched, thorough, and clearly written, this book will help you understand the transformational nature and ethical aspects of AI and automated ecosystems and provides actionable outlines on how to integrate conversational AI into your organization.This book shows that the future of AI goes beyond just automating current systems and operations, to show how automated ecosystems can help organizations find and understand user needs better than what is currently achievable and design user experiences and initiatives far beyond our current capabilities.As conversational AI becomes more and more ingrained in our processes, this book will give you a deeper understanding of how these systems will impact our businesses and lay out strategies that organizations can use to push into the future. Highly recommended.",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"Not only does this book give you insight as to what is coming when it comes to digital automation, it provides practical guidance on how to take advantage of conversational AI now. It perfectly balances the challenging task of describing a complex topic while also being incredibly approachable.the book has 3 parts, each are a quick read :Part 1 - builds your mental model of how to think about digital automationPart 2 - contextualizes that mental model in to a practical planPart 3 - provides best practices when implementing the planIf you are working towards automating any part of your company, this should be standard reading (for you and your team)",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"For anyone trying to launch themselves into the world of conversational ai or looking to set their company apart from their competitors, Age of the Invisible Machines is an absolute must-read. Robb Wilson and Josh Tyson lay out the guiding principles for these complex concepts in a clear and distinct manner. This book ranges in topics, covering the basics of conversational design to the future of the nascent industry and its ethical dilemmas. Written by leaders of the industry, I would recommend anyone to use this product as a starting point and practical guide to this up-and-coming technology.",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"This book provides great insight when it comes to successfully automating and deploying intelligent AI technologies.  As you read more into each chapter of the book, you discover additional details that get you thinking about the automated things already around us and what the future holds.  I enjoyed the Key Takeaways section at the end of each chapter.  This section confirmed that the Author's ideas and intent were where my mind was taken as I read through each chapter.  I found the entire reading interesting and insightful while being easy to understand and digest at the same time.",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"The beginning chapters were somewhat enjoyable because the author hypothesized on some tangible changes to our lives when it comes to AI but everything discussed was surface level. I appreciated that the author even made some bold claims - such as APIs being a thing of the past in the near term - but offered very little explanation other than because “AI”As other readers have stated, the whole thing ends up being a one-sided, bias explanation of why AI interaction is the future and how their company is exactly the solution for businesses to rely on. In true consulting fashion, all topics/roads lead back to the solutions their company offers. They even included individual QR codes at the end of each chapter to go to their website, which are no doubt intended as data gathering and measuring what topics are hooking people into learning more. Clever, but it really shows the true intent of the book. Unless you’re a CTO in the midst of implementing AI/ML to your customer service systems, don’t bother with this book.",2.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"The title, cover, endorsements, and publisher (Wiley) might lead you to believe that this blog-to-book is worth purchasing. But it was mostly unbearable. Light on useful information, highly speculative, myopic, and shamelessly self-promotional are better descriptors. You can't read ""Prediction Machines"" or ""Power and Prediction"" and this right after because the drop in utility and quality is too polarizing to take this ""resource"" seriously. If AI wasn't so hot right now, this book would never be a WSJ best seller. Popularity alone is driving demand for this rushed 234-page marketing fluff piece.",2.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"As a product and UX designer, I’ve always thought that the interface you create to interact with users is a means to an end, not the product.This book does an excellent job explaining that good conversation/AI design isn’t about the bot, but instead more about understanding user needs, finding ways to help humans go beyond what they’re capable of today, and mindfully orchestrating your business units and channels to achieve it.I highly recommend this book to both business leaders and practitioners.",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"If you have heard all about bots and automation and keep wondering how it impacts you in your business then this book will help put things in perspective. It has made me understand what I need to do to start putting things in place so my company can start taking advantage of this technology and how to ensure I don't test internally before I ""test"" on my customers.",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"This book should absolutely be an industry standard for those working to automate key aspects of their business through AI. This challenges your notions about how we can use AI, and manages to streamline what we perceive to be a complex topic into clearly laid out, actionable advice for businesses and users. I'll be sharing this book with my team for the upcoming holiday season!",5.0 out of 5 stars,Age of Invisible Machines: A Practical Guide to Creating a Hyperautomated Ecosystem of Intelligent Digital Workers
"Once you've brushed up on College AP Stats, this is a reeeally engaging book which goes in good detail but not too much detail. I enjoyed reading the specific examples, plots and war stories. Definitely a must read!",5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
"BEWARE! DO NOT BUY THE KINDLE VERSION! It is broken, you cannot read bulleted lists or formulas. Very poor!The book is great otherwise and covers the landscape of data science with good story telling that you do not normally find with other books. It feels like youre having a conversation with Skiena as he guides you.",5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
I like how things are broken down which causes me to further research and learn.,5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
I am very pleased with the presentation of material in this book.  Currently I am reading the review section on Linear Algebra and (having taken a course in the subject in the past) I have found many nice intuitions which were never presented in a more formal and comprehensive treatment.I am sure that I will continue to find such illuminating expositions on the remainder of the topics in this book.I am looking forward to the class next semester at SBU taught by the author which I am enrolled in.,5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
"I love this book.This book is for beginners in the field. It well organized with many examples, intuition explanations and without math proofs and code examples",5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
No complain,5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
Is the paper back or hard cover colored?,4.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
The analogies presented by Skiena help the reader grasp the bigger picture and be able to understand the purpose of many difficult topics.,5.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
Gives a well rounded introduction and overview of data science but slightly dated in parts. The treatment of deep learning was a bit light.,4.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
Because I want to become a data scientist with environmental science,4.0 out of 5 stars,The Data Science Design Manual (Texts in Computer Science)
"I have bought this book as soon as it was published with great enthusiasm and anticipation. Unfortunately, after reading the first chapter on Fundamentals I am sorely disappointed. The didactic value of this chapter is non-existent. Even if the first version of this chapter might have been consistent and with some guiding thought, it truly seems like the author has decided to cut the individual paragraphs and paste them back in random order! To illustrate quantum indeterminacy, perhaps? For example, terms ""hermitian"" and ""unitary"" are used _before_ they are defined! The phase aspect of Bloch sphere is not explained at all leaving the reader wondering why do we need to bother with it at all. What does it mean that the ""H is separable"" (H being the Hilbert space)? Not explained at all!And the item that elevated my frustration to the point of triggering this review was formula for the Grover operator (equation 1.38 on page 27, also attached as an image). Grover's Algorithm is an important first illustration of quantum computing and a key to its understanding. Similarly, the Grover operator is the core item without which the understanding of Grover's Algorithm falls apart. And how does the equation 1.38 define it? Let me copy the image in text format:G = (2|psi><psi|-I)OAlthough the first factor is perfectly understandable, the ""O"" (second factor) is nowhere defined - not before, and not after! What is this funny ""O""? The reader is left in a superposition of frustration and disgust. :(Save your money, there are better books on quantum computing out there.",1.0 out of 5 stars,Quantum Machine Learning: An Applied Approach: The Theory and Application of Quantum Machine Learning in Science and Industry
"Great book, very timely and long awaited,  filling a huge gap in the filed of quantum ML. The author goes through the first 3 chapters addressing fundamentals of Quantum Mechanics and classical Machine Learning with hands-on examples. Then gets into the details of a subject that is possibly the hardest deep tech till to date. And he does it not just theoretically but also with codes, explained (phew). This is also the only book I have come across which takes on programming of D-Wave platforms (and also Xanadu) and spends at least two chapters on it.Highly recommended for anyone trying to get their heads around QML, given the disparity in platforms ( superconductivity, photonics, annealing...). This is a book written by a professional and researcher for others like him - 550+ pages of total dedication to the subject. I look forward to a second edition with codes updated (Google Cirq+Rigetti etc.)To the reviewer who have accused the author of not explaining stuff and especially the ""O"" in Grover's algorithm: He actually has explained it, it great details in Chapter 1, page 25 onward before that equation is quoted. That ""O"" is order of complexity. Please see the attached screen shot . This is not a subject one can shovel through in a hurry, requires a lot of patience, diligence and dedication.This book is NOT for people who wants to be spoon-fed information and not a book for Beginners in Quantum COMPUTING but for Quantum MACHINE LEARNING ( hence, some prerequisites and research mind-sets are required). Readers should know the difference between the two subjects. People wanting to get into Quantum COMPUTING should look at books meant for them, such as David McMahon, Jack Hidary or several other such books that are out there today. Then after you are done with those, pick up this one.this book,as it clearly states at the back, is for ""Intermediate to Advanced"" readers, not for newbies. Requires some fundamental knowledge of math, QM and QC, whereas basics of classical ML is explained very nicely in Chapters 2 and 3 with coding examples.I bought the book off the publisher's website, not Amazon.",5.0 out of 5 stars,Quantum Machine Learning: An Applied Approach: The Theory and Application of Quantum Machine Learning in Science and Industry
This book is perfect to learn the theory and application of QML.,5.0 out of 5 stars,Quantum Machine Learning: An Applied Approach: The Theory and Application of Quantum Machine Learning in Science and Industry
"If you go high, you can see far.",5.0 out of 5 stars,Quantum Machine Learning: An Applied Approach: The Theory and Application of Quantum Machine Learning in Science and Industry
"The author of this book has established a great reputation for himself as a shrewd investor and the founder of a successful and storied hedge fund. Bridgewater Associates has attracted the best and the brightest. Intellectual honesty, rigor and reportedly brutal candor are hallmarks of the firm. All which makes this book eagerly anticipated.And yet, this reader found the tome surprising for its lack of honesty. Worse, given the non-disclosure of at least one big fact, the work could be characterized as self-serving. Or, like war, is this book perhaps all about deception?Nowhere in the tome is there reference to Bridgewater Associates’ $1.25 billion raise for its third investment fund in China, as reported in the Wall Street Journal on November 24, 2021. This, to quote the Journal, would “catapult[s] the hedge-fund firm into the ranks of the biggest foreign managers of private funds in the world’s second-largest economy”. The book was released November 30, 2021. Was the author aware of the fund’s placement before he published? Would it affect the reader’s treatment of his subject-matter? One could guess ‘probably’ on the former and ‘certainly’ on the latter. The author’s work is his own, but he writes “[t]he people and tools at Bridgewater were also invaluable to this research.”As to honesty, let’s look at the testy issue of intellectual property – long seen as something at issue in US-China relations. While acknowledging “intellectual property” is a thing, the author devotes merely 6 references to intellectual property in the book. Six! One of them is about Americans stealing Chinese IP. Yet buried in a footnote is a CNBC Global CFO Survey that finds 20% of CFOs report to having had IP stolen by Chinese companies. To add insult to all innovators out there, the author contends that, you know, stealing IP has been going on, like, forever: “Stealing intellectual property has been going on for as long as there has been recorded history and has always been difficult to prevent”.Wow.Beyond the honesty, there’s just plain sloppy writing. Mr. Dalio may want to add a forceful editor to ‘triangulate’ with, to use his term for seeking counsel of notables. Consider this abominably ugly sentence, upon which a Kindle refund ought to issue:“For example, it is because of the United States’ great global successes that the US dollar became the world’s dominant reserve currency, which allowed Americans to borrow excessively from the rest of the world (including from China), which put the US in the tenuous position of owing other countries (including China) a lot of money which has put those other countries in the tenuous position of holding the debt of an overly indebted country that is rapidly increasing and monetizing its debt and that pays significantly negative real interest rates to those holding its debt.""One could go on. The rule of law, treatment of human rights, appropriation of private property, freedoms of speech, religion, assembly, climate change... All of these weighty themes are curiously absent in a true discussion of the author’s putative Ruler Of The World In Waiting.But what about insight on stuff the author knows a great deal? Money, central banks, reserve currencies and their role, historically in global growth and order? This is the stuff one could reasonably give Mr. Dalio a very high degree of competence. Well, here too the ball is dropped, hard. There was a lot of discussion here, but the discussion seemed frozen in 1990. There was materially zero discussion on arguably some of the tectonic shifts in history coming our way – some of which may truly change the world order. For example, how are Central Bank Digital Currencies (CBDCs) and sovereignty-agnostic crypto to change the very nature of money itself? Or the world order therein? You don’t have to be a crypto bull to argue that digitization of fiat currencies is a Thing. That. Merits. Discussion. Yet here too, zero. Perhaps it was too sensitive for the audience in Beijing, given their own CBDC initiatives.A nit now, perhaps. But there are a lot of ugly meaningless charts. My candidate for indictment is the bell curve chart (reproduced in the photo attached to this review). It depicts two nations’ relative position of dominance in the world – the USA and China. The bell curve has ‘The Top’ at the peak and the label “CHN -> The Rise” on the ascendant curve, and “USA -> The Decline” on its descendant.  Would a sentence like “China is on the rise to the top, while the US is declining past its peak” do instead? And isn’t that really the only chart that Mr. Dalio wanted to impart in the whole book, given the audience in Beijing and the Bridgewater investment in China? More to the point, should we just have dispensed with all the charts and words and ‘triangulation’ and dinner parties with Lee Kuan Yew and paid our $16.99 for a Kindle version of that sentence?So to the reader-to-be, my advice is simply this. Save your money. The only real point is Mr. Dalio’s contention that China is on the ascendant slope, and the USA is past its prime. Because that is a message that resonates well with readers in Beijing, where he is wanting to be seen as playing nice.",1.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"In this book, Dalio presents his model of the rise and fall of ""empires"". The closer it gets to the present day the more interesting the book is. The last three chapters of the book which deal with the rise of China, the current tensions between China and the US, the United States's alleged decline and Dalio's conjectures regarding the future are five stars. The build up to the final three chapters is decent, although only occasionally riveting: The book is only three stars before the strong close.It is hard to evaluate the merits of Dalio's historical model given that he is only presenting it at moderate depths so as to introduce it all in one volume. The model says that empires rise and fall, no surprise, and talks about the interplay of economic, internal, and external factors that take an empire through the cycle. Dalio also mentions that inside the Big Cycle there are other cycles, and inside those cycles other cycles. He does not, however, go into much detail regarding the sub-cycles. This sounds reminiscent of Robert Prechter's Elliot Waves or perhaps, even, pre-Copernican astrology. Is this a model so loose, like Elliot Waves, that it can be found to fit anything that could happen? Is it falsifiable? Along the way was the validity tested by approaching an empire that there was little prior knowledge of to make ""forward predictions"" regarding what would happen? Has Dalio merely cherry picked the three examples which best seem to demonstrate the soundness of the model while omitting more problematic cases? There is not enough in this book to do a rigorous analysis.The United States Civil War is a good example of something I had trouble thinking about in terms of the model. According to the model the final stage in an empire's breakdown is civil war or revolution. In the case of the United States, however, the Civil War occurred while the United States was still ascendant: in stage 2 out of 6 with stage 3 being the peak. Certainly there was no debt crisis which caused the Civil War and the United States had little going on in terms of external conflict at the time. So perhaps that could have been taken as a ""prediction"" that the United States would almost certainly have survived the Civil War in tact? The truth, however, is that the South came very close to winning the Civil War, in the sense of being recognized as independent, according to McPherson's Battle Cry of Freedom.Another thing that I am not sure how to evaluate using the model is the United States after the Civil War and after the Revolution. Although these were periods of rebuilding they do not seem to fit well into Dalio's model. After victory in these conflicts Americans were very magnanimous (as it was later after World War II). Far from being purged those who were on the wrong side of history ended up facing rather little in the way of consequences. So how does this fit into the model? Obviously, there will be some ""rebuilding"" after a Revolution or Civil War so is the model just saying there will be something which could not not happen? Indeed although the United States was vibrant after the Revolution, the period after the Civil War as described in Richard White's The Republic for Which it Standards seems in decline compared to the Antebellum period. According to Dalio's model, however, the United States was stage 2 rising into stage 3 during this period.Regardless of the merits of the model, which would probably require many in depth books to evaluate fully, there is definitely some good high level overviews of Chinese, European, and American history. There are many interesting charts and statistics thrown in.As mentioned, the close of the book is far and away the best part of it. Dalio describes the cultural differences between Americans and Chinese people and their different outlooks toward governing. Dalio does not seem to be pushing any political agenda, at least not too hard, but rather what he has carefully measured to be objectively true. Although clearly an admirer of much about China, he is also willing to criticize some aspects of China. At the same time, his criticism omits its surveillance state.Looking forward Dalio presents some very interesting charts and statistics regarding America's growing internal conflicts. He even has a graph to show how bad it is now compared to early points in history. Dalio is willing to stick his neck out and quantify what his model is predicting as the probability of civil war in the United States and the probability of military war with China in the next decade.Although very thought provoking overall, one particularly persistent problem throughout the book is that many of the charts are very hard to read. There are graphs with eight different lines with some of the colors very hard to distinguish between. The book also almost never references its sources. Indeed, given how much history Dalio has obviously studied, a bibliography, or at least a list of recommendations, would be very nice.Dalio is very repetitive regarding the inevitable death of fiat currencies through money printing. At the same time he also does provide concrete advise of how to prepare. He gives some definite timelines and the dates are very close. To qualify this, somewhat, however, his company Bridgewater Associates has basically had a ""lost decade"" using his models to generate any kinds of returns since his departure around 2012. Nevertheless it is interesting to think about whether or the US is on the verge of multiple simultaneous crises.",4.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"Dalio has a unique perspective on the topic of the changing world order. He is a successful businessman who has spent his career analyzing economic trends and patterns, and this book is a culmination of his findings. His writing is clear and concise, making complex economic concepts easy to understand.One of the best features of the book is its organization. The book is broken down into 14 chapters, each focusing on a different aspect of the changing world order. Dalio starts with the big picture, examining the major forces driving the changing world order, before delving into the specifics of each major empire, including the Dutch, British, American, Chinese, Soviet, and Japanese empires. Ultimately, he brings everything full circle by discussing the changing world order today and what the future may hold.Another great aspect of the book is the way that Dalio weaves history and economics together. He doesn't just present economic theories in a vacuum; he uses real-world examples to show how they have played out over time. For example, in Chapter 5, he discusses the Great Depression and how it shaped the changing world order in the 1930s and 1940s. He also uses the rise of populism in Chapter 7 to illustrate how economic inequality can lead to political instability.Overall, I would highly recommend ""The Changing World Order"" to any intelligent human interested in economics, history, or politics. This book is a must-read for anyone who wants to understand the forces shaping our world today and what the future may hold. As Dalio himself puts it, ""understanding how the world works is essential if you want to accomplish your goals and live a fulfilling life.""Here are some key takeaways from the book:The changing world order is driven by three major forces: the changing relative powers of countries, the changing relative productivity of countries, and the changing values of countries.The rise and fall of empires is a natural part of the changing world order. Each empire has its own unique characteristics, but they all follow a similar pattern of rise, peak, and decline.The post-World War II order was built on the idea of free trade and cooperation between nations. However, this order is now under threat due to rising nationalism and protectionism.China is currently on the rise and is likely to become the world's dominant economic power in the coming decades. However, although this rise is not guaranteed, and there are many challenges that China will need to overcome, the US needs to step up its game on several fronts to compete.The future of the world order is uncertain, but there are a few things we can say with some degree of certainty. For example, the rise of automation and artificial intelligence is a hot topic today likely to have a major impact on the global economy in the coming years.Overall, ""The Changing World Order"" is a well-written and informative book that is sure to appeal to a wide range of readers. Whether you're a history buff, an economics nerd, or just someone who wants to better understand the world we live in, this book is well worth your time. As Dalio himself says, ""The more you know, the more you'll understand, and the more you'll be able to make informed decisions about your own life."" Five stars from me, give it a read!",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"I have admired Ray Dalio’s insights on investing and markets for many years of hearing interviews on CNBC and the like. This book explains in profound ways why he has been able to be so wise at investing and heads the most profitable hedge fund ever. It is not an accident. This book and its lessons are incredibly valuable to us as individuals, but I think it could inform politicians to our benefit. Alas, I think they are extremely unlikely to allow themselves and us through them to so benefit. PLEASE READ!!!",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
Very reassuring book. Really helped me understand all the moving parts in our changing world of today. I feel more confident and peaceful from reading this book.,5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"If you really want to learn and see how the author comes to his conclusions, this will open your eyes to the world around you.  I look forward to the next few years to see how some of the forecasts play out.",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"As Ray is winding down a monumentally successful career, he is making sense of what he sees happening in the world today. His ""principles"" efforts seem to me to be intended to capture and present the wisdom needed to navigate the 'interesting times' we find ourselves in.Ray frames history as a series of progressive cycles. While you might say, history doesn't repeat, the rhyme is worth paying attention to. We (the United States and the West) are in the chaos, or as Ray suggests decline phase of the cycle. In the finance world, we see the ""decline"" as the last gasps of this great debt cycle.Ray provides the metrics and measures he has been relying on for years to generate above-average returns in international markets. But ""Changing World Order"" is not so much a finance book as a treatise on the rise, then fall, then subsequent rise again of the human social order. A subject we best pay attention to.",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"I’m grateful Ray Dalio has shared his world view and his access to leading thinkers and valuable sources of data, to make me more aware and better prepared for what’s coming.  I am also friends with Ray, and I trust him.This book offers at least two major contributions.First, the synthesis and integration of economic, social, and geopolitical history that presents a holistic view of how countries rise and fall.  Leveraging his relationships with leading thinkers and historians, Ray gives us a way to understand the major forces, cycles, and paradigm shifts that can dramatically change the world around us.  You would have to read dozens of well-chosen books to gain such an understanding, and you still may not have a comprehensive theory.Second, the quantification of each major nation’s economic, cultural, and geopolitical health.  With the support of Bridgewater’s multi-hundred-million-dollar research budget and team, Ray presents the key determinants of a country’s strengths and weaknesses through time, and relative to other countries.  Seeing the most important long-term trends in charts provide useful perspectives that are unavailable elsewhere.Here are some of my biggest take-aways.Disorderly conflict is the pre-cursor to destructive conflict that is likely to be devastating for all of us.  Both the winners and the losers of destructive actions are worse off relative to compromise, mutual understanding, and respect.  As an American, I should not take for granted that I live in the most powerful country that has seen one of the longest periods of peace, economic growth, and innovation in global history.  It’s not the norm, and if we aren’t careful, things could get a lot worse.Invest in innovation.  Both as an investor and as a citizen, innovation has been a powerful force for improving lives and driving economic growth.We are likely in for a period of high inflation.  The easiest way for the government to deal with high levels of debt is by printing money, using stimulus to spur economic growth, and keeping interest rates lower than nominal GDP growth.  That is, to inflate their way out of debt.  As an investor, he suggests avoiding long term holdings of cash and bonds.  Instead, he recommends diversifying with assets that can do well in an inflationary environment, like highly dependable cash generating stocks, some gold (possibly a little cryptocurrency), and other scarce inflation-protected assets.This book is a major contribution.  I strongly recommend reading or listening to it.  If you don’t have the time, at least read the first few pages of the introduction, the first chapter “The Big Cycle in a Tiny Nutshell”, chapter 8 ""The Last 500 Years in a Tiny Nutshell"", and the final chapter called “The Future”.  I hope you found this helpful.",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"Great book. Dalio does a remarkable job seeing the bigger picture and providing confidence through historical events/ever repeating cycles that you can predict at a high level what is coming next for a given country or the world and plan accordingly. The corkscrew of evolution analogy is a perfect one, where the human race has up and down cycles but always trends up longer term thanks to technological innovation.My one criticism is he speaks out of both sides of his mouth in one instance, presumably because he doesn’t want to upset any high ranking politicians or leaders he may be friends with, which I found to be disappointing.On the one hand, he notes at the start of the book that no two democracies have waged war with each other, wars have only been fought between dictators/police states and democracies or just dictators/police states.Then later on when discussing China, he all but excuses and rationalizes their increasingly authoritarian state, as seen by Xi crowning himself leader until death and abolishing the precedent of 2 5 year term limits as of 2018. He blesses the Chinese approach of a few rulers knowing what’s best for all, as if those rulers are acting in the broader interest of Chinese people, and that’s an acceptable alternative to democratic rule. He cites the recent video game ban as having merit or at least being understandable, suggesting that he thinks the ends can justify the means. All the while there’s no mention of the atrocities of Mao under this authoritarian type of rule, no mention of the Muslim genocide going on now, the suppression of free speech and jailings and beating and murders of those that oppose the current regime, no mention of internet censorship, etc.To bring the criticism full circle, he doesn’t link his first point on wars and authoritarians always being involved in them, with the fact that China is an authoritarian state and therefore it’s rise threatens the free world and human progress. Ironically, he does correctly acknowledge China’s opening up to market and establishment of capitalist principles for rocketing them toward the US in terms of power, while refuses to critique the political system despite its history of failings, violence and pain. Russia invading Ukraine couldn’t drive this point (ie the civil or political system being as important as the economic system to the long term success of a country and world peace) home any harder.",5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
Book develops a model for studying world powers and ranks them over the past centuries. We watch the shift of power over time. There is an opportunity to continue the dialog,5.0 out of 5 stars,Principles for Dealing with the Changing World Order: Why Nations Succeed and Fail
"This book is not for learning how to program, but it’s a complete guidance to manage an AI project, including different approaches and tools that we can get. Highly recommend for people has some experience with AI and want to know more how to run an AI project.",5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
"A must have if you're in or interested in the field of embedded machine learning! It does a great job of explaining in detail and connecting together all the embedded/ML/AI/engineering buzzwords you'll likely hear one day working in this field. Definitely something I'll be keeping in the back pocket.It also does a great job in exploring a topic there isn't too much literature on. In fact, I wrote a research paper a few years back during my MS in Computer Science specifically describing the void in literature in the field of embedded machine learning. This book certainly bridges that gap and I'm sure it'll be referred back to for years to come.",5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
"In my years as an IT Consultant, it was often a difficult task to provide information on a new technology to the multiple roles necessary in its successful development; and in a startup where a small team acts as everything from project manager to product leadership to software and hardware development roles this is particularly relevant, and this book fulfills all these needs to perfection.  Edge AI is an extreme example of this sort of technology embodying both software, algorithm development, embedded hardware and electronics, as well as management lifecycle and product marketing roles.  These expert developers: Daniel Situnayake and Jenny Plunkett both principals at Edge Impulse provide excellent direction which can be absorbed at all stages of this promising yet precarious development lifecycle.This book gives general background and instruction on what is Edge AI and Machine Learning providing clear explanations that can be grasped by less technical managers, as well as a detailed picture of what is necessary to create a realistic and successful development project that corresponds to a variety of use cases.  The book is roughly divided into three relatively independent yet complete sections, first a tutorial on the definitions, lifecycle and caveats of successful embedded AI development, secondly a detailed but not overly complicated section provided the specifics of a successful implementation and the development and engineering issues involved (this is the largest section in the book), and finally 3 widely divergent use cases involving wildlife conservation, food safety, and a consumer product giving sufficient detail to insure successful implementation of similar and dissimilar products.While this is not primarily a software implementation book sufficient detail is provided for the Edge Impulse ML/Ops framework to allow successful end to end development with a variety of tools.This is one of the best books I have seen in over forty years as an IT consultant in introducing and successfully implementing a new technology.--Ira LaefskyMS Engineering UPenn/ Wharton MBA formerly on the Computer Consulting Staff of Arthur D. Little, Inc and Digital Equipment Corporation and now involved with a Stealth Mode Startup in a Directly Relevant Domain",5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
"Absolutely amazing book. I am very impressed by how easy it is to understand Edge AI after reading the real life examples and what ""BLERP"" means to apply to all real life potential applications.The book is filled with very good knowledge about the disruption that is about to occur in Edge AI. Coming from no background in this whatsoever, I feel much more confident about talking about it's capabilities, limitations, and where the future of Edge AI is.Must read for those entering the space, or in it now.",5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
Love how practical this book is.  You can really take the explanations in here and get a model to market!,5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
"If you are looking for a complete guide for AI on the edge or tinyML then look no further, I really liked this book. It will take you through all the steps from the concepts, to a practical guide on how to create your own applications, including examples. I also really liked the Edge Impulse AI platform, to which you can get entry level access for free",5.0 out of 5 stars,AI at the Edge: Solving Real-World Problems with Embedded Machine Learning
