review_text,review_stars,title
"At 65 I am ""In-Progress"" in Learning (attempting) Python. There is so much information out there on Learning and ""Using"" Python that it is very easy to become Overloaded and almost Entangled with Unexpected Results. The ""Learning Python"" book by Mark Lutz is Incredibly easy to read. Almost like a novel in some respects, where you find yourself reading one more page, one more section, one more chapter. Detail flows, and is presented in a meaningful way that you do not become exasperated with the volume. Mark lays a Path from the Start that begins with what Python is and Is Not. Then how to install, and entry to how to use. From there the Journey Begins. Learning, Experiencing, Practicing, and Acquiring the knowledge in useful bites, maybe bytes....Mark has such a Fantastic Grasp on the Python Language that he uses his skill to Be Your Guide on Your Journey to Learning and Understanding How to Use Python. Whether in a Large Program, as a student, as a hobbyist, or as an integral component of your office work. He leads you on a level, paved pathway that leaves you with a smile.  His approach is so unique, that many who suggest his work do so in the matter that it is ""The Best"". I have to agree. I am an engineer and use C++ at an Intermediate Level. But found Python to be Overall Cumbersome and with many holes and obstacles to implementation.Following from Start to Finish, my Linear Way, and probably as most will suggest more than a touch anal, none the less his Learning Python has lead me to Where I am Now Able to Construct Applications that work. Here at home, and out in the field. Mark has such a fantastic way of presenting data, descriptions and how to avoid syntax errors, that you will come to the same conclusion of the all the others; That Learning Python by Mark Lutz is the Pathway Forward.Having a Copy of the Book on my desk while going through Tutorials from Udemy and a few other On-Line Learning Sites has increased my ability to obtain and use constructively what I learn, and where to look when I am unsure. I am sure some would think of his works as a Bible, I would interject the caveat that ""Yes, but it is so Well Written and Easy to Understand"". Wars will not break out. Will maybe. Python vs C vs Ruby vs Java vs (The Next New Language)Simply Said: For a $50.00 Bill you will have a Reference that you will always Appreciate. Sincerely Robert M Tonkavich. Note: I was not paid in any way for this endorsement. It is mine, and under No Influence.",5.0 out of 5 stars,"Learning Python, 5th Edition"
i am starting to learn..,4.0 out of 5 stars,"Learning Python, 5th Edition"
"Just as a background, I am a software developer with 15 years software development in C, C++, Perl, and some Java moving into a position working with Python for the first time.  I was looking for a good Python ""techniques"" and basic fundamental language guide book, which is why I turned to the O'Reilly line (I have so many of their other books, from Perl to UNIX tools, to Java, etc.)  But, quite frankly, this book by Mark Lutz is very difficult to recommend (skip to the end for the TL;DR).  In a short version, it is very amateur, both from a writing perspective and a software development perspective.For the long version, first the bad points...  The author is either a half-baked software developer, or he is very good at coming across as one.  Statements like ""Python is better because it doesn't have the costly compile and link-time steps that languages like C does"" makes me tilt my head in wonder.  Does he not understand that ALL program execution has to be compiled to machine code?  And that if it is not done at development time, then the user of your code will surely incur that hit at runtime through an interpreter or some virtual machine?  The reason C (and C++, although the author usually names just C) compiles into machine code ahead of time is to save the runtime cost.  This isn't a ""Python is better than C"" issue.  It's a simple tradeoff that any real software developer realizes and makes use of.  If you don't need the runtime speed, then improving development cycle speed is a good thing, yes?  And likewise if you need a fast execution, taking the hit ahead of time so your users don't is worth it.  This is software development, something the author doesn't display a good job of fully understanding.In fact, half of the book reads like this.  From subjective, baseless assertions like ""most programmers prefer single-quotes [to declare literal strings]"" (???  Certainly not in my experience!) to constant ""rah rah"" Python proselytizing over other programming languages (C is a favorite target of his), it all shows a very shaky grasp on the ins and outs of software engineering.  He slams C's memory management and ability to get to the guts of a program, yet that is often required to create a sleek, highly efficient program.  He attacks C's syntax and praises Python's indent-based syntax without addressing the fact that Python tightly binds pretty visual formatting of human-readable code to machine execution flow.  To a seasoned software engineer, this is all about tradeoffs and using the right tool for the job.  Python does MANY things well, some MUCH better than C.  It's about using a hammer on a nail and a driver on a screw.  But you will have to wade through pages of cheer-leading and preaching from the author before you learn to actually USE Python.  If you are a C developer buying this book, you'd want to get to the nuts and bolts and just figure out how to use this tool to accomplish the job.  If not, you wouldn't understand all the constant comparisons and claims of superiority over C anyway.  ""WHY Python?"" the author asks. Because it is the tool to use for this job.  It's that simple.  I don't need the immature and insecure attempts to self-rationalize why Python ""REALLY is great guys, honestly! Much better than 'C'!""  I just need to know the syntax, libraries, and tips and tricks.Now for the good:  all that latter stuff IS in here.  You just have to wade through the self-actualizing, childish ego-trip to get to the juicy bits.  So, in the end, I'd recommend it if you don't mind fighting your way through what amounts to a half-book's worth of insecurities to find the information you need.",3.0 out of 5 stars,"Learning Python, 5th Edition"
"I think this book is great in filling in all the gaps of information you do not receive when watching videos or using wesbites to learn python. But the format is so poorly written. The author is all over the place, but if you utilize the other two resourceful sources I mentioned above then you should be fine in sorting through this book.And also I had to get another Python book that is more project-based to help make sure I can apply this knowledge.",3.0 out of 5 stars,"Learning Python, 5th Edition"
"The most amazing thing about this 1500-page book is that it's incomplete without its sequel, the equally humongous ""Programming Python."" This book gives you a detailed tour of the basics of the language, its syntax and semantics and just a touch of actual useful programming. The real work, or so I gather, is in the sequel.However, this is a review of this book, not the sequel. That will come in a few months (which right there tells you I reasonably liked this book).The second most amazing thing about this book, then, is how clear it is.Python is a language both simple and complex: you can learn to write simple scripts in a day or so, but there is so much more to it. It is good for structured programming, declarative programming, and object-oriented programming (at least). It has a huge library of nice functions and widgets to add in as you need them - and that's just the official distribution.Lutz introduces us to the language without assuming anything other than that we have a computer and are able to do basic things with it (including accessing the Intartoobs). He writes in a clear and occasionally humorous style, borrowing variable names and such from Monty Python (after whom the language is named), and giving examples that actually demonstrate the points being made - though, aside from that, most of them don't actually _do_ much. (Again, that appears to be reserved for the sequel.)For someone with no programming background, this would probably be a do-able book. For someone like me who has such a background, though out of date, it's definitely right on the beam. (I picked this up because I wanted to learn a reasonably modern programming language; coworkers recommended either this or PHP, and I liked the name of this one better. Seriously...) For an advanced programmer, familiar with languages like Java and C++, it provides clear explanations of how (and occasionally why) Python is different from those languages. (Python has an explicit design and programming philosophy, the ""Zen of Python,"" built into the language as an Easter egg.)There's no real conclusion to be drawn here, other than that if you are interested in learning Python, this is a pretty good place to start.",4.0 out of 5 stars,"Learning Python, 5th Edition"
Needed for my MIS class and this rental was very inexpensive. The book is in good condition as well.,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
"This is not a traditional eBook, it was just photocopied, pieced together [poorly] and uploaded by ??..I can see the divisions of the pieces of pages, not even merged properly. Its really a piece of junk, but gets the job done. One extremely annoying problem that you may not be able to overcome is it was assembled improperly, the 1 page shows in portrait, and then the actual reading material is in landscape. I have a rotating monitor, doesn't work, Change the monitor to landscape and the book[Kindle] reverses the view to portrait. So I just spin my monitor on its axle w/o changing the view mode so I can read the book. Forget about changing the fonts or anything, this is just some scanned pages, and not a actual eBook in any terms, so the pages are just photos ( they did not put it through a OCR to change it back into a document format to create a real eBook with real text, so you cant copy/paste any lines or adjust fonts etc.. I wanted to save some money so In that sense I did save $20 off of renting it from Pearson vs owning it for future reference; other than that after I read the whole thing for my class I will see if its actually worth keeping.",2.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
"Ordered as part of my Business Analytics course in my Masters. This book is detailed and gives real life examples from a managerial perspective. Helped me understand Project Management concepts better and was really helpful in getting good scores.Pros: Detailed, informative.Cons: ExpensiveThis book is really good if you are looking to understand Business Analytics from Managerial perspective",5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
A highly readable and instructive textbook that really helped me grasp the issue.,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
Great book bought it for class and now realize it is better to purchase school book on ebook instead of hard copy.,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
"I only bought this book because it was required for my class. It is garbage. There are several typos but my biggest problem is that it uses acronyms and other words mid paragraph but never clarifies what they are or their importance. Any time there is a highlighted key word it uses way too many words to define it, and then the glossary in the back gives a different definition on top of that. This book is extremely difficult to read and understand, and it was assigned for an intro level class. By far the least fulfilling of any class I have ever taken.As far as the quality, I got a used one and its fine. A couple of small dog ears but nothing missing or altered.",1.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
Love!!! Great book.,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
Great source for my courses.,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
"Had instances where pages/text was missing. None of the figures in the text show up properly. Some of my text was entirely different (e.g. Application Cases) from that which my Professor had presentations about.Text would be jumbled up (see pics).Tried it on Kindle Reader, iPad even on computer screen and still got the same result.Definitely would not recommend getting this version.",2.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
Great price for college book!,5.0 out of 5 stars,"Business Intelligence, Analytics, and Data Science: A Managerial Perspective"
"First of all, as some other reviewers have pointed out, the subtitle of the book should include the word 'Bayesian' in some form or the other. The reason this is important is because the Bayesian approach, although an important one, is not adapted across the board in machine learning, and consequently, an astonishing number of methods presented in the book (Bayesian versions of just about anything) are not mainstream. The recent Duda book gives a better idea of the mainstream in this sense, but because the field has evolved in such rapidity, it excludes massive recent developments in kernel methods and graphical models, which Bishop includes.Pedagogically, however, this book is almost uniformly excellent. I didn't like the presentation on some of the material (the first few sections on linear classification are relatively poor), but in general, Bishop does an amazing job. If you want to learn the mathematical base of most machine learning methods in a practical and reasonably rigorous way, this book is for you. Pay attention in particular to the exercises, which are the best I've seen so far in such a text; involved, but not frustrating, and always aiming to further elucidate the concepts. If you want to really learn the material presented, you should, at the very least, solve all the exercises that appear in the sections of the text (about half of the total). I've gone through almost the entire text, and done just that, so I can say that it's not as daunting as it looks. To judge your level regarding this, solve the exercises for the first two chapters (the second, a sort of crash course on probability, is quite formidable). If you can do these, you should be fine. The author has solutions for a lot of them on his website, so you can go there and check if you get stuck on some.As far as the Bayesian methods are concerned, they are usually a lot more mathematically involved than their counterparts, so solving the equations representing them can only give you more practice. Seeing the same material in a different light can never hurt you, and I learned some important statistical/mathematical concepts from the book that I'd never heard of, such as the Laplace and Evidence Approximations. Of course, if you're not interested, you can simply skip the method altogether.From the preceding, it should be clear that the book is written for a certain kind of reader in mind. It is not for people who want a quick introduction to some method without the gory details behind its mathematical machinery. There is no pseudocode. The book assumes that once you get the math, the algorithm to implement the method should either become completely clear, or in the case of some more complicated methods (SVMs for example), you know where to head for details on an implementation. Therefore, the people who will benefit most from the book are those who will either be doing research in this area, or will be implementing the methods in detail on lower level languages (such as C). I know that sounds offputting, but the good thing is that the level of the math required to understand the methods is quite low; basic probability, linear algebra and multivariable calculus. (Read the appendices in detail as well.) No knowledge is needed, for example, of measure-theoretic probability or function spaces (for kernel methods) etc. Therefore the book is accessible to most with a decent engineering background, who are willing to work through it. If you're one of the people who the book is aimed at, you should seriously consider getting it.Edited to Add:I've changed my rating from 4 stars to 5. Even now, 4-5 years later, there is simply no good substitute for this book.",5.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"Usually considered to be a branch of artificial intelligence, especially at the present time, pattern recognition is defined in this book as the automatic discovery of regularities in data by the use of computer algorithms and the use of these regularities for classifying the data in different categories. The first part of this definition is typically referred to as `unsupervised learning' and the latter `supervised learning.' Both of these areas have resulted in a gargantuan amount of research due to their importance in areas such as medicine, genomics, network modeling, financial engineering, and voice recognition. This book emphasizes a ""conceptual"" approach to teaching pattern recognition, and therefore is highly valuable to those who need to learn the subject. Too often this field is taught purely from the formal standpoint, or conversely by the use of many trivial examples that illustrate the algorithms that are used. These approaches make the subject appear to be either a highly-developed mathematical one (which it is) or a cookbook that does not have a sound foundation. This book is one of the few that will allow the reader to gain a more in-depth understanding and appreciation of the subject as preparation for doing research and development in pattern recognition. The author claims that the book is self-contained as far as background in probability theory is concerned, but readers should still be prepared with this background in order to better appreciate the content. The Bayesian paradigm dominates the book, as it should given the current emphasis in research circles.Some of the highlights of the book include discussions on:* Relative entropy and mutual information. These two concepts have become very important in recent years, especially in the validation of pattern recognition models, the selection of relevant variables, and in independent component analysis.* Periodic variables and how they can be used in contexts where Gaussian distributions are problematic.* Markov chain Monte Carlo sampling, especially the role of the detailed balance condition in obtaining the acceptance probability for the Metropolis-Hastings algorithm.* Bayesian linear regression and its ability to deal with the over-fitting problem in calculations of maximum likelihood and the determination of model complexity.* Kernel learning (usually called support vector machines in other books).Some of the minuses of the book include:* Needs more in-depth discussion of Bayesian neural networks, over and above what is done in the book. The author's does devote a section in the book to this topic, but given its enormous importance, especially in automated learning and economic forecasting, more examples need to be included.* More real-world test cases need to be included, along with a comparison of the efficacies of different approaches, so as to illustrate the ""no free lunch"" philosophy.* More exercises that require more analysis on part of the reader, instead of derivation-type problems or straightforward numerical exercises.* Needs more details on independent component analysis. Only a few paragraphs are devoted to this important topic.",4.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"I recently had to quickly understand some facts about the probabilistic interpretation of pca. Naturally I picked up this book and it didn't disappoint. Bishop is absolutely clear, and an excellent writer as well.In my opinion, despite the recent publication of Kevin Murphy's very comprehensive ML book, Bishop is still a better read. This is mostly because of his incredible clarity, but the book has other virtues: best in class diagrams, judiciously chosen; a lot of material, very well organized; excellent stage setting (the first two chapters). Now, sometimes he's a bit cryptic, for example, the proof that various kinds of loss lead to conditional median or mode is left as an exercise (ex 1.27). Murphy actually discusses it in some detail. This is true in general: Murphy actually discusses many things that Bishop leaves to the reader. I thought chapters three and four could have been more detailed, but I really have no other complaints.Please note that in order to get an optimal amount out of reading this book you should already have a little background in linear algebra, probability, calculus, and preferably some statistics. The first time I approached it was without any background and I found it a bit unfriendly and difficult; this is no fault of the book, however. Still, you don't need that much, just the basics.Update: I should note that there are some puzzling omissions from this book. E.g. f-score & confusion matrices are not mentioned (see Murphy section 5.7.2) - it would have been very natural to mention these concepts in ch 1, along with decision theory. Nor is there much on clustering, except for K-means (see Murphy ch 25). Not a huge deal, it's easy to get these concepts from elsewhere. I recommend using Murphy as and when you need, to fill in gaps.One more update: I've been getting into Hastie et al's ESL recently, and I'm really impressed with it so far - I think the practitioner should probably get familiar with both ESL and PRML, as they have complementary strengths and weaknesses. ESL is not very Bayesian at all; PRML is relentlessly so. ESL does not use graphical models or latent variables as a unifying perspective; PRML does. ESL is better on frequentist model selection, including cross-validation (ch 7). I think PRML is better for graphical models, Bayesian methods, and latent variables (which correspond to chs 8-13) and ESL better on linear models and density based methods (and other stuff besides). Finally, ESL is way better on ""local"" models, like kernel regression & loess. Your mileage may vary...They are both excellent books. ESL seems a bit more mathematically dense than PRML, and is also better for people who are in industry as versus academia (I was in the latter but now in the former),",5.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"The book is not written for a beginner or even an intermediate researcher.  This is a very serious book on Pattern Recognition and Machine Learning.  If you are looking for computer code you can lift and use in your home grown system, this is not in the book for you.  If you have not had some serious math courses beyond the basics.  You will quickly be lost.  I have had 15 graduate math and statistics classes and work in IT currently.  I purchased this book to help me with a research project I am doing on my own with pattern recognition where machine learning is important to the process.  Many of my own equations as I did my research appeared in this book.  I am using a relational database to store information and remember patterns.  If you don't have experience with numerical methods and turning equations in to computer code and can do it in your head.  You will have great deal of difficulty with this book.  That said as a warning, now to the book.  It is a great reference and spends a great deal of time several statistical theories and their practical uses in signal and pattern recognition.  It also has various ways for doing curve fitting and dealing with weighted neural networks.  While this is written as a text book, it is more of reference book.  I do not see how even a years course could work on all the information in this book.  One of my chief pet peeves is that text book publishers have websites and answers only professors can get to.  How about those of us who are finished with school and have no intention of ever going back?  So to the publisher Springer I give one star and zero if I could!  This is a reference book and most likely will never be a text book. This is true with this book.  Which is why I rate it four instead of five stars because of the publisher.",4.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"I was a big fan of Bishop's earlier ""Neural Networks for Pattern Recognition"" despite my not being particularly interested in neural networks (as opposed to other aspects of machine learning), and so I was pretty excited when I heard about this book.  Reading it has not left me disappointed.  Like his earlier book, this text is quite mathematically oriented, and not well-suited for people who aren't comfortable with calculus.  However, also like in ""NNPR"", the writing style here is very clear, and everything past basic calculus and linear algebra is well-explained before it's needed.  The appendices alone are a goldmine.  (Appendix B is a great ""cheat sheet"" for commonly used probability distributions; Appendix C has lots of useful matrix properties you may have forgotten or never known; Appendix D quickly explains what you need to know about the calculus of variations; and Appendix E does the same for Lagrange multipliers.)  The author also does an excellent job throughout the text of marrying math and intuition without giving either short shrift.However, note that the material covered is inherently pretty complex, so the book can still be intimidating in parts despite the excellent writing.  It's more appropriate for, say, Ph.D. students and professional researchers in statistics or machine learning than people who just want to crank out code for a simple classifier.  There is very little pseudocode (although copious MATLAB code will supposedly be made available in a companion book due out in 2008), and the book's overall approach to machine learning is basically hard-core Bayesian statistics.  If you are not willing to scratch your head for a while over lots and lots of equations, this may not be the book for you.On the flip side, people who are already experts in machine learning may be mildly disappointed with the lack of coverage some of their pet topics get.  For example, while the chapter on graphical models is excellent as far as it goes, it only mentions the problem of learning graphical model structures (one of my areas of interest) in passing.  Reinforcement learning (another personal area of interest) is discussed briefly in the introduction and then written off as beyond the scope of the book.However, the book is already a fabulous resource as it stands; complaining there's not even more of it would be gauche.  The cover may look like goat barf, and there are some innocuous missing words here and there (hey, it's a first edition), but if you're serious about machine learning and not afraid of a little math, you should definitely own this book.  I can only imagine how much cooler my own thesis research might have been if this book had been around a few years earlier.",5.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"Overall, I like the book and would recommend it. But the exposition could use significant polishing.Pros:- not mathematically heavy; lots of good heuristics that capture the math without delving too far in- choice of topics and their discussion (e.g. a great place to learn about kernel methods and graphical models)- easy to get hooked on if you mind the gapsCons:- read below...While the exposition is spotty (compare e.g. with Feller or Gelman), the author manages to follow a mostly linear exposition on fascinating topics.The book would highly benefit from editing provided by someone with a solid math background. In particular, there are more good mistakes than bad mistakes... Often when speaking with people with more stats background than me, the conversation is isomorphic to:Me: ""...therefore, this statement is wrong. I think what he meant was...""Bro: ""Ah yes. But you get it, that's what he meant""Me: ""Then why didn't he write it?""But at least dialogues like these help cement ideas...Please correct me if any of the following contentions are wrong (I may update as I continue to read):Some parts are not even wrong, for example:Sec 2.1, paragraph above Eq. 2.19""We see that this sequential approach to learning arises naturally when we adopt a Bayesian viewpoint. It is independent of the choice of prior and of the likelihood functions and depends only on the assumption of i.i.d data""First, if you follow the thread of this section and therefore go back to the contrived coin-flipping example, you would see that in the non-Bayesian point of view estimates are also updated in a sequence of experiments. Hence, a Bayesian point of view in this case is no more ""natural"" than a frequentist. Second, by definition of i.i.d., a single fixed distribution is postulated to exist, and therefore a prior is in fact chosen: how do you define a posterior without a prior? But ok, I think I get it: a sequential approach fits in nicely with the Bayesian point of view - I agree, and that's all that needs to be said.Mathematically wrong:Same section, following 2.3.5, the statement(s) following Eq. (2.20)""Note that in the limit of an infinitely large data set m, l -> infinity the result (2.20) reduces to the maximum likelihood (2.8).""First, if F is a function of x, then the resulting limit for x to infinity must not involve x. Plus, the order and/or direction of his m and l in the limit is ambiguous. Second, what he meant to say is that for m and l both sufficiently large compared with a and b, we get that (2.20) reduces to (2.8).3rd paragraph before 2.2:""For a finite data set, the posterior mean for mu always lies between the prior mean and the maximum likelihood estimate for mu corresponding to the relative frequencies of events given by (2.7).""Again we are told to forget that the choice of a prior makes a difference. It seems the above statement is false: we may choose a prior that is heavily weighted on a single point so that this prior's mean is greater than mle.Paragraphs directly above the beginning of 2.2:""In fact, we might wonder whether it is a general property of Bayesian learning that, as we observe more and more data, the uncertainty represented by the posterior distribution will steadily decrease..."" and then"" this result shows that, on average, the posterior variance of theta is smaller than the prior variance.""The ""result"", i.e. Eq (2.24) is an assertion of the form: ""Suppose a,b, c > 0, c is fixed, and c = a +b. Then, if b goes up, a must go down."" I don't see how this relates to what seemed to be his premise that increasing the size of a data set (sequentially or not) has the seemingly desired effect of reducing posterior variance. I suspect there are in fact limiting results in special cases that show the desired ""steady"" reduction in posterior variance...I wish he would have referenced themSection 2.3, following Eq. 2.44""... we note that the matrix \Sigma can be taken to be symmetric...""Actually, by definition any covariance matrix *is* symmetric.I could go on...All this said, it's worth repeating:I like the book, and not only because its mistakes or sometimes shady logic encourage the interested reader to try and discover correct/less wrong statements.",3.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"I have two machine learning books currently; this book and the one by Prince on Computer Vision. I purchased Prince first, and followed up with this book, since in some ways I found Prince lacking some details and found some of his explanations difficult to follow (forward-backward algorithm for example), but overall was is good book and worth getting. I think in someways these two books are good compliments to each other. Prince focus heavily on application and sets up the problem, but does not necessarily tell you how to solve the problems (at least to the satisfaction of someone new to the topic like me). Bishop on the other hand does go through a lot of the details left out in Prince, but lacks examples to reinforce why I would even care about some of the topics covered. For example, I eventually skipped chapter 10 (approximate inference) after not seeing any immediate application for such an abstract topic.So back to why I am only giving this book only 3 stars. While Bishop does go through much of the math required to solve these types of problems, I ultimately find many of his explanations not very good. As one other reviewer pointed out, he has plenty of figures, but seldom do I think they provide much insight to what he is trying to explain. Case in point figure 11.1 is nothing more than two squiggly lines showing p(z) and f(z), one of which is an arbitrary probability density function and an arbitrary functional mapping of z. I think that by the time most people get being able to understand the material presented up to this point, they don't need this kind of figure. There are a few others, that while not as useless as this, could use a bit more description or clarification. Otherwise these figures are nothing more than squiggly lines.There are many topics here that I was hoping to learn from. For example, I had never learned anything on neural nets, and there is a whole chapter dedicated to that topic here. Unfortunately, I think the only thing that I can remember from this topic is that there different layers to the net, and I think in the process of him solving the equations of the neural net was ultimately using reverse auto-differentiation, but he even had some other goofy name for it (I think it was backward propagation). Another topic I was hoping to learn from was on support vector machines. I think this suffers from getting so buried in how to solve the problem, that even his examples show fairly complex decision boundaries (Figure 7.2, for example where he doesn't call out on the graph as showing what is what).And another issue with this is that the book has an appendix which describes the datasets used to generate many of the plots. However, if you go to the URL, the datasets are not there. Granted, the book was published in 2006, so certainly his website could have changed. It just is difficult to try and duplicate his methods to understand what he might ultimately be trying to say here.All in all, the book isn't bad. I think it works better as someone who already has an application in mind (and which method to use) but needs to be walked through the math to get an answer. After reading this book, I still wouldn't know which technique to use to get an answer to a problem that I have. Prince at least gives some applications and was a really interesting book.Update 9/22/16:I maybe was overly hard with my original review, however I will not be updating my star rating which I will explain why shortly. I read another machine learning book after this one ( Barber's Baysian Reasoning and Machine Learning). Overall, that other book is worthy of a 5 star review for learning the basics. After reading that book, which gives plenty of examples and clear explanations, this book does read a lot better. As I originally thought, this book does fill a good role as a book on how to solve problems, but not necessarily as a great starting place for those new to Machine Learning. Check out Barber's book for free from his website, and you will see what I mean.",3.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"I can appreciate others who might think that this is a great book.... but I am a student using it and I have some very different opinions of it.First, although Mr. Bishop is clearly an expert in Machine Learning, he is also obviously a HUGE fan of Bayesian Statistics. The title of the book is misleading as it makes no mention of Bayes at all but EVERY CHAPTER ends with how all of the chapter's contents are combined in a Bayes method.  That's not bad it's just not clear from the title.  The title should be appended with ""... using Bayesian Methods""Second, while it is certainly a textbook, the author clearly has an understanding of the material that seems to undermine his ability to explain it.  Though there are mentions of examples there are, in fact, none.  There are many graphics and tiny, trivial indicators, but I can't help to think that every single one of the concepts in the book would have benefited from even a single application.  There aren't any.  I am lead to believe that if you are already aware of many of the methods and techniques that this would be an excellent reference or refresher.  As a student starting out I almost always have no idea what his intentions are.To make matter worse, he occasionally uses symbols that are flat-out confusing.  Why would you use PI for anything other than Pi or Product? He does.  Why use little k, Capital K, and Greek Letter Kappa (a K!) in a series of explanations. He does.  He even references articles that he has written... in 2008!!Every chapter seems to be an exercise to see how many equations he can stuff in it.  There are 300 in Chapter 2 alone.  Over and over and over again I have the feeling that he is trying to TELL me how to ride a bicycle when it would have been so much easier to at least let me see the view from behind the handle bars with my feet on the pedals.  Chapter five on Neural Nets, for example, is abysmally over-complicated.  Would you hand someone a dictionary and ask them to write a poem?  (""Hey, all the words you need are in here!"") Of course not.Third, the book mentions that there is a lot of information available on the web site.  The only info available on his website is a brief overview of the text, a detailed overview of the text (that's not a typo.... he has both), an example chapter, links to where the book can be purchased, and (actually, quite useful for creating slides) an archive of all of the figures available in the book.  There are no answers to problems or explorations of any part of the material.  The upcoming book might be amazing and exactly what I am looking for but it could be months away and another $50 or so to purchase it.  Hardly ideal. How about putting some of that MatLab code on your site?  *Something* to crystalize the concepts!Finally, while the intro indicates this might be a good book for Computer Scientists it would actually make more sense to call it a Math book.  More specifically a Statistics book.  There are no methods, no algorithms, no bits of pseudo-code, and (again) no applications are in the text.  Even examples that actually used hard numbers and/or elements from a real problem and explained would be much appreciated.Maybe I am being a little critical and perhaps I want for too much but in my mind if you are writing a book with the goal of TEACHING a subject, it would be in your interest to make things clear and illustrative.  Instead, the book feels more like a combination of ""I am smart. Just read this!"" and a reference text.",2.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"Bishop's book about machine learing and pattern recognition is well written and the figures are really pretty because they are in color and informative. Overall the book looks very nice and it is fun to read in. In my opinion only the book 'The Elements of Statistical Learning' by Hastie et al. looks comparably well.The book is a textbook rather than a monograph and, hence, intended for students rather than researchers and the coverage of machine learning topics is thorough without being able to cover every topic in deepth. This is not really a draw back because no book is able to do this anyway. The presentation of the methods is informative and, depending on the background of the reader, clear enough to figure out how it works to use the method.What is the problem: I do not like that the methods are introduced not rigourously but by examples. That mean Bishop does not have the definiton, theorem, proof style but is more heuristic. This may sound very helpful for the reader not familiar with the topic to reduce the barrier of understanding by providing examples to visulalize the problem. The problem is, in my opinion, that this is not the case but the oposite. In think it is never wrong to provide examples and it is absolutely desirable but after the examples are given and one has an intuitive understanding of the problem one wants to see its formal solution because that's what machine learning is about, it is applied statistics. For this reason I give only 4 instead of 5 points (but not less because also all the other books about this topic fail in this respect).Overall, the book is well done and certainly a good source of information for students and researches.",4.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
"This graduate-level book is a very good reference for classic pattern recognition and machine learning methods. It might not be the best book for a first-time learner though since the author tends to jump-step a lot. This is understandable considering the amount of content and insightful discussions covered. For advanced learners, this book is one of the best. I really appreciate the mathematical discussions and derivations provided, which are essential for me to derive my own algorithms or models. I don't feel that it is lacking in examples at all. It actually has lots of good examples with great mathematical insights. (Again, this is from a researcher's perspective, not from a perspective of the end user of algorithms.) It also gives me solid mathematical backgrounds to understand state-of-the-art algorithms in research papers easily.This book tend to focus only on probabilistic, in particular, Bayesian methods (and does an excellent job doing that). Other important methods are mentioned very briefly or only discussed from the Bayesian perspective. I believe that each approach has its own strengths and weaknesses and this book does not do those approaches enough justices. Therefore, this book is not a comprehensive reference for pattern recognition and machine learning as it discusses these problems from mainly one perspective. But if your studies are in these areas, this is one of the top 5, must-have reference books.",4.0 out of 5 stars,Pattern Recognition and Machine Learning (Information Science and Statistics)
